X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-129.5,51.5,train,0.024914396383464574,97.95818255811737,0.8192655736124822
-147.5,58.5,train,0.00707057163143639,52.65010408843092,0.5626379793825641
-150.5,57.5,train,0.062044380910522424,100.0,0.9186230459406703
-151.5,57.5,train,0.05964252621643957,100.0,0.915622442801094
-153.5,55.5,train,0.001048775925773398,8.82468936972418,0.1602401266014548
-156.5,55.5,train,0.06871749433674089,100.0,0.925940257099461
-157.5,54.5,train,0.006556143027632129,47.329666039354926,0.5439701914611682
-161.5,56.5,train,0.019976678875239986,90.26406867592584,0.7842316945223055
-162.5,53.5,train,0.0010600631298920739,8.872643939262039,0.16168583848638352
-163.5,56.5,train,0.021014419908528512,92.76770814377635,0.7926777887750022
-163.5,57.5,train,0.01735846209074813,88.06632497829922,0.759513458095207
-164.5,55.5,train,0.020741492685133336,92.49157217426472,0.7905212056338867
-164.5,56.5,train,0.020636896515991595,92.0958083835915,0.7896827808140338
-164.5,57.5,train,0.016787685109377174,87.71979130743537,0.7533536763383059
-165.5,54.5,train,0.07607591776115556,100.0,0.9326210031917649
-165.5,55.5,train,0.029140231039250952,100.0,0.8413161330213169
-165.5,57.5,train,0.016678731677133688,87.65364282201841,0.7521418168281447
-165.5,58.5,train,0.015793114004503398,87.11589533954132,0.7418311481728022
-166.5,54.5,train,0.04727019974609017,100.0,0.8958381542649944
-166.5,56.5,train,0.018954981098276154,89.32950932903987,0.7752157889785667
-167.5,54.5,train,0.03651216377121244,100.0,0.869163096597856
-167.5,56.5,train,0.018130267432580296,88.5751196135033,0.767369410256109
-167.5,58.5,train,0.015353832592250857,86.84918005879842,0.736391900031667
-167.5,59.5,train,0.015085494575465833,86.68624124890692,0.7329550644693827
-168.5,59.5,train,0.014435319178579233,85.25269845105153,0.7242439570986795
-169.5,53.5,train,0.008443476127033249,62.01988665391509,0.6057131618104888
-170.5,53.5,train,0.006940878798784278,51.14959738224839,0.5580772229410136
-170.5,54.5,train,0.009908049376416248,70.89954644778538,0.6432002235894263
-170.5,55.5,train,0.0028730368744298057,23.255774737872823,0.3432833181102378
-170.5,59.5,train,0.013115712925435716,82.8135305120667,0.7046925866931546
-171.5,59.5,train,0.01217630365090598,79.29189232705772,0.6889951094418757
-172.5,56.5,train,0.021152355959514767,92.88335002936957,0.7937509108056672
-172.5,57.5,train,0.014815386093220528,86.14152345558658,0.7294038439408483
-172.5,59.5,train,0.011060891684573693,75.56421211919812,0.6680435125750075
-173.5,56.5,train,0.0037540827753787067,30.079598033553815,0.4058321473216259
-173.5,57.5,train,0.012204801535258191,79.35572780916148,0.6894958130831357
-173.5,59.5,train,0.012667666722908952,80.7795648448462,0.6974082899945817
-174.5,51.5,train,9.586415810250342E-4,8.122383574246308,0.1485139504862697
-174.5,57.5,train,0.0013002284649451877,10.328816715102796,0.19130911708804527
-174.5,60.5,train,0.010800236915821012,75.1859983410012,0.6627340224265813
-175.5,51.5,train,0.001999611419133535,17.416665904350577,0.26676202634585783
-175.5,58.5,train,0.013512386757230222,83.60142145563047,0.7108550863609294
-175.5,60.5,train,0.010421370850332274,73.98151818159945,0.6547065271122234
-175.5,61.5,train,0.009497806409653092,67.61585698256663,0.6334380494241945
-176.5,59.5,train,0.012526635644217231,80.25985653316124,0.6950404764270268
-176.5,60.5,train,0.010208580765798288,72.20607780487217,0.6500280288710951
-176.5,61.5,train,0.009547550885662765,67.72993787476214,0.6346501387900908
-177.5,58.5,train,0.0011936272616671162,9.458921251064728,0.17842287024952308
-178.5,58.5,train,5.730640742542709E-4,3.680775741031281,0.09441989376217945
-178.5,59.5,train,0.006027032130502005,44.59388525097936,0.5230308167484141
-178.5,60.5,train,0.009814239035000987,70.11991304338646,0.6410140421541395
-179.5,52.5,train,0.022130353387955437,93.703276842712,0.8010522453023556
-179.5,60.5,train,0.005069264359192343,38.151330179241725,0.4797933881141457
141.5,47.5,train,0.005792827345127773,43.16260051932096,0.5131355478119861
172.5,53.5,train,0.0012329386255436965,9.626708020602461,0.1832224553139035
174.5,51.5,train,4.456856957442217E-4,2.2008147806028755,0.07500680783400385
175.5,52.5,train,0.04382766846154627,100.0,0.888568245115366
177.5,51.5,train,0.0064475755459597285,46.97397351375159,0.5398249530703734
177.5,52.5,train,0.002303949333889344,19.355297442614415,0.2953705375994312
178.5,51.5,train,0.03953999779168006,100.0,0.8779593982179684
